timeframe,symbol,time,open,high,low,close
3min,AAPL,1682526600,165.04,165.04,164.89,164.9
3min,AAPL,1682526780,164.89,164.92,164.65,164.665
3min,AAPL,1682526960,164.665,164.7,164.57,164.59
3min,AAPL,1682527140,164.6,164.64,164.5,164.57
3min,AAPL,1682527320,164.57,164.58,164.42,164.55
3min,AAPL,1682527500,164.57,164.57,164.44,164.47
3min,AAPL,1682527680,164.45,164.47,164.28,164.29
3min,AAPL,1682527860,164.28,164.41,164.26,164.38
3min,AAPL,1682528040,164.38,164.4,164.27,164.28
3min,AAPL,1682528220,164.31,164.315,164.14,164.31
3min,AAPL,1682528400,164.29,164.52,164.28,164.41
3min,AAPL,1682528580,164.43,164.45,164.19,164.27
3min,AAPL,1682528760,164.29,164.34,164.21,164.22
3min,AAPL,1682528940,164.23,164.33,164.23,164.26
3min,AAPL,1682529120,164.25,164.37,164.23,164.35
3min,AAPL,1682529300,164.35,164.36,164.1,164.2
3min,AAPL,1682529480,164.23,164.27,164.12,164.15
3min,AAPL,1682529660,164.15,164.15,164.05,164.085
3min,AAPL,1682529840,164.09,164.17,164.06,164.11
3min,AAPL,1682530020,164.1,164.17,164.08,164.17
3min,AAPL,1682530200,164.175,164.19,163.99,164.05
3min,AAPL,1682530380,164.045,164.08,163.98,163.99
3min,AAPL,1682530560,163.99,164.01,163.94,163.98
3min,AAPL,1682530740,163.97,163.97,163.84,163.88
3min,AAPL,1682530920,163.87,163.92,163.76,163.77
3min,AAPL,1682531100,163.78,163.78,163.67,163.69
3min,AAPL,1682531280,163.69,163.69,163.4,163.47
3min,AAPL,1682531460,163.46,163.52,163.4,163.47
3min,AAPL,1682531640,163.45,163.585,163.44,163.46
3min,AAPL,1682531820,163.45,163.53,163.38,163.51
3min,AAPL,1682532000,163.53,163.54,163.35,163.45
3min,AAPL,1682532180,163.455,163.69,163.38,163.68
3min,AAPL,1682532360,163.68,163.68,163.54,163.57
3min,AAPL,1682532540,163.59,163.65,163.52,163.6
3min,AAPL,1682532720,163.61,163.65,163.53,163.64
3min,AAPL,1682532900,163.64,163.65,163.49,163.62
3min,AAPL,1682533080,163.61,163.64,163.52,163.56
3min,AAPL,1682533260,163.54,163.81,163.49,163.79
3min,AAPL,1682533440,163.78,163.865,163.73,163.83
3min,AAPL,1682533620,163.82,163.83,163.74,163.76
3min,AAPL,1682533800,163.74,163.8,163.63,163.63
3min,AAPL,1682533980,163.64,163.69,163.55,163.55
3min,AAPL,1682534160,163.56,163.69,163.42,163.66
3min,AAPL,1682534340,163.67,163.69,163.52,163.53
3min,AAPL,1682534520,163.53,163.58,163.51,163.56
3min,AAPL,1682534700,163.57,163.57,163.5,163.51
3min,AAPL,1682534880,163.5,163.68,163.49,163.53
3min,AAPL,1682535060,163.54,163.605,163.41,163.46
3min,AAPL,1682535240,163.47,163.48,163.38,163.43
3min,AAPL,1682535420,163.43,163.5,163.385,163.5
3min,AAPL,1682535600,163.51,163.52,163.35,163.38
3min,AAPL,1682535780,163.37,163.47,163.315,163.45
3min,AAPL,1682535960,163.46,163.49,163.31,163.4
3min,AAPL,1682536140,163.39,163.63,163.38,163.61
3min,AAPL,1682536320,163.63,163.66,163.56,163.6
3min,AAPL,1682536500,163.59,163.59,163.41,163.41
3min,AAPL,1682536680,163.43,163.475,163.4,163.42
3min,AAPL,1682536860,163.42,163.565,163.41,163.515
3min,AAPL,1682537040,163.52,163.61,163.44,163.6
3min,AAPL,1682537220,163.61,163.65,163.54,163.63
3min,AAPL,1682537400,163.64,163.695,163.4,163.4
3min,AAPL,1682537580,163.39,163.465,163.365,163.45
3min,AAPL,1682537760,163.44,163.57,163.41,163.555
3min,AAPL,1682537940,163.57,163.64,163.51,163.62
3min,AAPL,1682538120,163.63,163.635,163.45,163.48
3min,AAPL,1682538300,163.49,163.57,163.41,163.43
3min,AAPL,1682538480,163.42,163.6,163.38,163.59
3min,AAPL,1682538660,163.58,163.71,163.48,163.7
3min,AAPL,1682538840,163.71,164.19,163.7,164.09
3min,AAPL,1682539020,164.1,164.18,163.7,163.73
3min,AAPL,1682602200,165.16,165.96,165.16,165.58
3min,AAPL,1682602380,165.58,165.92,165.51,165.9
3min,AAPL,1682602560,165.9,166.03,165.64,165.93
3min,AAPL,1682602740,165.95,166.01,165.76,165.97
3min,AAPL,1682602920,165.955,166.14,165.76,166.04
3min,AAPL,1682603100,166.04,166.11,165.72,165.88
3min,AAPL,1682603280,165.87,165.87,165.59,165.61
3min,AAPL,1682603460,165.61,165.79,165.5,165.695
3min,AAPL,1682603640,165.69,165.71,165.52,165.55
3min,AAPL,1682603820,165.54,165.67,165.4,165.42
3min,AAPL,1682604000,165.42,165.6,165.36,165.57
3min,AAPL,1682604180,165.57,165.71,165.57,165.6
3min,AAPL,1682604360,165.6,165.75,165.53,165.74
3min,AAPL,1682604540,165.74,165.76,165.58,165.72
3min,AAPL,1682604720,165.73,165.99,165.65,165.97
3min,AAPL,1682604900,165.98,166.39,165.96,166.27
3min,AAPL,1682605080,166.25,166.41,166.12,166.19
3min,AAPL,1682605260,166.17,166.22,166.025,166.19
3min,AAPL,1682605440,166.2,166.305,166.135,166.24
3min,AAPL,1682605620,166.24,166.27,166.16,166.25
3min,AAPL,1682605800,166.27,166.36,166.25,166.32
3min,AAPL,1682605980,166.33,166.57,166.33,166.525
3min,AAPL,1682606160,166.54,166.58,166.47,166.53
